index,latitude,longitude,open_datetime,closed_datetime
5305,40.537526,-74.499412,1632474000.0,1632524400.0
5306,42.868832,-73.932896,1632474000.0,1632528000.0
5307,42.871003,-73.931411,1632474000.0,1632535200.0
5309,27.10939,-80.258535,1632474000.0,1632524400.0
5310,40.856882,-74.410328,1632477600.0,1632520800.0
5311,42.837158,-73.934959,1632474000.0,1632531600.0
5312,42.821902,-73.935543,1632474000.0,1632535200.0
5313,40.822572,-74.414793,1632477600.0,1632524400.0
5314,38.982465,-74.942724,1632474000.0,1632528000.0
5315,40.585805,-74.476097,1632474000.0,1632535200.0
5316,40.745735,-74.432502,1632477600.0,1632526200.0
5318,42.427485,-74.017661,1632474000.0,1632524400.0
5319,36.238796,-75.876123,1632474000.0,1632524400.0
5320,42.759954,-73.941669,1632474000.0,1632524400.0
5322,40.251331,-74.562884,1632474000.0,1632524400.0
5325,41.844074,-74.14771,1632477600.0,1632524400.0
5326,40.035916,-74.617702,1632474000.0,1632531600.0
5327,42.799064,-73.9256,1632474000.0,1632524400.0
5328,40.686079,-74.437284,1632474000.0,1632528000.0
5329,40.026371,-74.618218,1632477600.0,1632531600.0
5330,40.38219,-74.518117,1632474000.0,1632524400.0
5331,42.909602,-73.899395,1632474000.0,1632528000.0
5332,40.996408,-74.351745,1632481200.0,1632510000.0
5333,40.875392,-74.383355,1632477600.0,1632528000.0
5334,40.486531,-74.483179,1632474000.0,1632528000.0
5335,40.623299,-74.445204,1632474000.0,1632535200.0
5336,41.225842,-74.285763,1632474000.0,1632524400.0
5338,40.630472,-74.441934,1632474000.0,1632531600.0
5339,41.004696,-74.342363,1632474000.0,1632528000.0
5341,40.812589,-74.390051,1632477600.0,1632526200.0
5342,40.273771,-74.536686,1632474000.0,1632524400.0
5344,40.752771,-74.405414,1632477600.0,1632524400.0
5345,41.514968,-74.208139,1632470400.0,1632528000.0
5346,42.783957,-73.913143,1632474000.0,1632535200.0
5347,40.278958,-74.532424,1632477600.0,1632535200.0
5348,38.52797,-75.05635,1632477600.0,1632528000.0
5349,40.789377,-74.391784,1632477600.0,1632526200.0
5351,40.435702,-74.484967,1632474000.0,1632528000.0
5352,42.804035,-73.90316,1632474000.0,1632524400.0
5353,40.989912,-74.336022,1632474000.0,1632499200.0
5354,43.04891,-73.85091,1632474000.0,1632528000.0
5355,40.98942,-74.33422,1632474000.0,1632528000.0
5356,42.861098,-73.888738,1632474000.0,1632531600.0
5357,43.487778,-73.757907,1632474000.0,1632528000.0
5358,38.339279,-75.109647,1632477600.0,1632531600.0
5359,27.131737,-80.203509,1632474000.0,1632524400.0
5360,40.706822,-74.405232,1632472200.0,1632528000.0
5361,40.989822,-74.3302,1632488400.0,1632535200.0
5362,40.872919,-74.360915,1632474000.0,1632538800.0
5364,43.011148,-73.849536,1632474000.0,1632528000.0
5365,40.318486,-74.50779,1632474000.0,1632524400.0
5366,40.617699,-74.424947,1632474000.0,1632542400.0
5367,41.562384,-74.179913,1632474000.0,1632524400.0
5368,42.993542,-73.850653,1632474000.0,1632528000.0
5369,40.644213,-74.41588,1632488400.0,1632526200.0
5370,40.478694,-74.460663,1632475800.0,1632528000.0
5371,42.769423,-73.893211,1632474000.0,1632531600.0
5372,40.857816,-74.352532,1632477600.0,1632524400.0
5376,40.827103,-74.358503,1632474000.0,1632528000.0
5377,40.49654,-74.446148,1632474000.0,1632528000.0
5378,40.523415,-74.437244,1632483000.0,1632520800.0
5379,42.294218,-73.992249,1632474000.0,1632524400.0
5380,40.65701,-74.400527,1632474000.0,1632531600.0
5381,40.466959,-74.451997,1632474000.0,1632528000.0
5382,39.014192,-74.875664,1632474000.0,1632535200.0
5383,40.739612,-74.377006,1632477600.0,1632526200.0
5384,40.493632,-74.443477,1632477600.0,1632528000.0
5386,40.640099,-74.401776,1632474000.0,1632528000.0
5387,39.974913,-74.584972,1632474000.0,1632524400.0
5388,40.998586,-74.304331,1632474000.0,1632528000.0
5389,38.424436,-75.05617,1632475800.0,1632531600.0
5390,40.72806,-74.374738,1632474000.0,1632535200.0
5392,41.018601,-74.29682,1632474000.0,1632528000.0
5393,40.541218,-74.423832,1632474000.0,1632528000.0
5395,38.3804,-75.068126,1632477600.0,1632502800.0
5396,40.859115,-74.337213,1632474000.0,1632535200.0
5397,40.498104,-74.434075,1632472200.0,1632542400.0
5398,40.557822,-74.417458,1632474000.0,1632528000.0
5399,40.485027,-74.436529,1632481200.0,1632520800.0
5400,42.698001,-73.890039,1632474000.0,1632524400.0
5401,44.981337,-73.459166,1632474000.0,1632535200.0
5402,40.665176,-74.385648,1632474000.0,1632533400.0
5403,24.5685,-81.76877,1632474000.0,1632524400.0
5405,40.26762,-74.493536,1632474000.0,1632524400.0
5406,40.77658,-74.35448,1632477600.0,1632524400.0
5407,43.079781,-73.803532,1632475800.0,1632528000.0
5408,40.82977,-74.338127,1632477600.0,1632520800.0
5409,40.595714,-74.400156,1632475800.0,1632526200.0
5410,40.796827,-74.345256,1632477600.0,1632524400.0
5411,40.45176,-74.438296,1632474000.0,1632528000.0
5412,40.641186,-74.38386,1632474000.0,1632524400.0
5413,40.317152,-74.472413,1632474000.0,1632535200.0
5414,44.576763,-73.51403,1632470400.0,1632538800.0
5415,41.085729,-74.263186,1632474000.0,1632528000.0
5416,40.923066,-74.30555,1632474000.0,1632528000.0
5417,40.716951,-74.357122,1632474000.0,1632535200.0
5418,40.819225,-74.328643,1632477600.0,1632528000.0
5419,40.288989,-74.472475,1632474000.0,1632535200.0
5420,40.455121,-74.425106,1632474000.0,1632528000.0
5421,40.385813,-74.444179,1632477600.0,1632524400.0
5422,41.333518,-74.192893,1632474000.0,1632524400.0
5423,41.427453,-74.169134,1632474000.0,1632528000.0
5424,40.646756,-74.37223,1632477600.0,1632524400.0
5425,40.500804,-74.411695,1632474000.0,1632528000.0
5426,40.575443,-74.39099,1632477600.0,1632528000.0
5427,40.96927,-74.285224,1632474000.0,1632528000.0
5429,40.98886,-74.279287,1632474000.0,1632528000.0
5430,41.666279,-74.107225,1632474000.0,1632524400.0
5431,40.541445,-74.398327,1632475800.0,1632526200.0
5432,40.513489,-74.404803,1632475800.0,1632526200.0
5433,40.711902,-74.348938,1632474000.0,1632538800.0
5434,41.380041,-74.174066,1632481200.0,1632524400.0
5436,44.651744,-73.483721,1632474000.0,1632535200.0
5437,43.123196,-73.76861,1632474000.0,1632528000.0
5438,44.721322,-73.469508,1632474000.0,1632528000.0
5439,42.733573,-73.848976,1632474000.0,1632524400.0
5440,40.878214,-74.296307,1632474000.0,1632538800.0
5441,40.949763,-74.276945,1632474000.0,1632528000.0
5442,41.526733,-74.129166,1632474000.0,1632524400.0
5443,40.102529,-74.508175,1632470400.0,1632524400.0
5444,40.774064,-74.322938,1632477600.0,1632524400.0
5445,42.970351,-73.794791,1632474000.0,1632528000.0
5446,40.506787,-74.393443,1632474000.0,1632524400.0
5447,40.794722,-74.314908,1632474000.0,1632528000.0
5449,40.883379,-74.290091,1632474000.0,1632528000.0
5450,40.508848,-74.390602,1632474000.0,1632535200.0
5451,41.74264,-74.070237,1632474000.0,1632524400.0
5452,40.346694,-74.433655,1632474000.0,1632538800.0
5453,42.688735,-73.850018,1632477600.0,1632535200.0
5454,42.69474,-73.84767,1632477600.0,1632535200.0
5455,40.851391,-74.294995,1632474000.0,1632524400.0
5456,40.531105,-74.381247,1632475800.0,1632526200.0
5457,40.45666,-74.40144,1632470400.0,1632538800.0
5458,42.684531,-73.847918,1632474000.0,1632531600.0
5459,41.933519,-74.01972,1632477600.0,1632517200.0
5460,42.638783,-73.857463,1632474000.0,1632524400.0
5461,40.934373,-74.26984,1632477600.0,1632524400.0
5462,41.316898,-74.170717,1632474000.0,1632524400.0
5463,40.574059,-74.366256,1632475800.0,1632526200.0
5464,40.717661,-74.327062,1632474000.0,1632528000.0
5465,42.720246,-73.836286,1632474000.0,1632538800.0
5466,43.363601,-73.699854,1632474000.0,1632528000.0
5467,40.69056,-74.331313,1632475800.0,1632529800.0
5468,41.023594,-74.242439,1632474000.0,1632528000.0
5469,40.649065,-74.341885,1632474000.0,1632528000.0
5470,40.45535,-74.39391,1632474000.0,1632538800.0
5471,40.515286,-74.37669,1632474000.0,1632524400.0
5472,42.770297,-73.821519,1632474000.0,1632524400.0
5473,40.597736,-74.353312,1632470400.0,1632528000.0
5475,44.679589,-73.451431,1632470400.0,1632538800.0
5476,43.100061,-73.748503,1632474000.0,1632528000.0
5477,40.888009,-74.272763,1632477600.0,1632517200.0
5478,42.704227,-73.83073,1632488400.0,1632531600.0
5479,41.519233,-74.107887,1632470400.0,1632524400.0
5481,44.727633,-73.435388,1632472200.0,1632531600.0
5482,39.528818,-74.647954,1632474000.0,1632528000.0
5483,41.928833,-74.003155,1632474000.0,1632520800.0
5484,40.723682,-74.308522,1632474000.0,1632528000.0
5485,40.45085,-74.381846,1632475800.0,1632524400.0
5486,41.155608,-74.193372,1632474000.0,1632535200.0
5487,41.945157,-73.996305,1632474000.0,1632538800.0
5488,40.262319,-74.432861,1632470400.0,1632531600.0
5489,40.431385,-74.385475,1632475800.0,1632528000.0
5490,41.969263,-73.989308,1632474000.0,1632538800.0
5491,40.65306,-74.324216,1632474000.0,1632528000.0
5492,41.958421,-73.990576,1632474000.0,1632538800.0
5493,43.329044,-73.687099,1632474000.0,1632528000.0
5494,40.888428,-74.25937,1632499200.0,1632524400.0
5496,42.709501,-73.817847,1632477600.0,1632531600.0
5497,40.836917,-74.272572,1632474000.0,1632524400.0
5499,42.08016,-73.959486,1632474000.0,1632535200.0
5500,41.151301,-74.188181,1632528000.0,1632592800.0
5501,40.960682,-74.237903,1632474000.0,1632531600.0
5502,42.689654,-73.819927,1632474000.0,1632524400.0
5503,42.703997,-73.816308,1632472200.0,1632531600.0
5504,40.515529,-74.356427,1632470400.0,1632538800.0
5506,40.556126,-74.345015,1632475800.0,1632526200.0
5508,42.862741,-73.778733,1632474000.0,1632528000.0
5509,40.394331,-74.387011,1632474000.0,1632535200.0
5510,40.536166,-74.347903,1632474000.0,1632538800.0
5511,42.871739,-73.774136,1632474000.0,1632520800.0
5512,40.770188,-74.281323,1632477600.0,1632524400.0
5514,41.485398,-74.094804,1632470400.0,1632524400.0
5515,42.054523,-73.95597,1632474000.0,1632528000.0
5516,40.598755,-74.325794,1632470400.0,1632528000.0
5517,42.723289,-73.80138,1632470400.0,1632524400.0
5518,41.314404,-74.135098,1632474000.0,1632524400.0
5519,40.71612,-74.2912,1632477600.0,1632524400.0
5520,40.654187,-74.307922,1632474000.0,1632513600.0
5521,40.632342,-74.313396,1632472200.0,1632528000.0
5524,40.590876,-74.32348,1632474000.0,1632524400.0
5525,40.568116,-74.329622,1632475800.0,1632528000.0
5526,40.883542,-74.243761,1632474000.0,1632524400.0
5527,42.627141,-73.818755,1632474000.0,1632524400.0
5528,41.021986,-74.20682,1632474000.0,1632528000.0
5529,27.060381,-80.136416,1632474000.0,1632531600.0
5531,43.327306,-73.667997,1632474000.0,1632528000.0
5532,39.451735,-74.645941,1632474000.0,1632528000.0
5533,40.810776,-74.260143,1632477600.0,1632524400.0
5534,40.930234,-74.228016,1632474000.0,1632524400.0
5535,43.242379,-73.682874,1632474000.0,1632528000.0
5536,42.818554,-73.771801,1632474000.0,1632524400.0
5537,40.896191,-74.234975,1632474000.0,1632528000.0
5538,41.322105,-74.123924,1632474000.0,1632524400.0
5539,40.629131,-74.305237,1632474000.0,1632528000.0
5540,40.634713,-74.302984,1632470400.0,1632528000.0
5541,40.547788,-74.326511,1632475800.0,1632526200.0
5542,41.552259,-74.06365,1632474000.0,1632520800.0
5543,40.676255,-74.290781,1632475800.0,1632520800.0
5544,42.685554,-73.796909,1632474000.0,1632528000.0
5546,40.57252,-74.317889,1632474000.0,1632524400.0
5547,43.301158,-73.665398,1632474000.0,1632528000.0
5549,41.520157,-74.06918,1632474000.0,1632524400.0
5550,40.622075,-74.303339,1632470400.0,1632528000.0
5551,40.719758,-74.275658,1632474000.0,1632524400.0
5552,40.65802,-74.29187,1632470400.0,1632528000.0
5553,40.677136,-74.286147,1632472200.0,1632528000.0
5555,41.498641,-74.071173,1632474000.0,1632524400.0
5556,26.94175,-80.19154,1632475800.0,1632524400.0
5557,41.081617,-74.174531,1632483000.0,1632528000.0
5559,42.754395,-73.772453,1632474000.0,1632528000.0
5560,42.665352,-73.790543,1632477600.0,1632538800.0
5561,40.746211,-74.259678,1632474000.0,1632524400.0
5562,42.675937,-73.785168,1632470400.0,1632531600.0
5563,40.879398,-74.222187,1632474000.0,1632528000.0
5564,40.528597,-74.315981,1632474000.0,1632535200.0
5565,42.84255,-73.747425,1632470400.0,1632531600.0
5566,40.429212,-74.342846,1632474000.0,1632524400.0
5567,40.766486,-74.250301,1632477600.0,1632524400.0
5568,42.705415,-73.776314,1632474000.0,1632528000.0
5570,40.69537,-74.26887,1632474000.0,1632513600.0
5571,40.887515,-74.216972,1632477600.0,1632517200.0
5572,41.078662,-74.166158,1632474000.0,1632524400.0
5573,40.825103,-74.232092,1632477600.0,1632524400.0
5576,40.705706,-74.260814,1632474000.0,1632531600.0
5577,41.115777,-74.151927,1632474000.0,1632531600.0
5578,40.616599,-74.284503,1632472200.0,1632528000.0
5579,42.756331,-73.758533,1632474000.0,1632524400.0
5580,40.357133,-74.355646,1632474000.0,1632524400.0
5581,40.585301,-74.292748,1632474000.0,1632524400.0
5582,42.601778,-73.792539,1632474000.0,1632528000.0
5583,40.676765,-74.267677,1632470400.0,1632528000.0
5584,40.884344,-74.211827,1632474000.0,1632524400.0
5587,43.398943,-73.62194,1632470400.0,1632524400.0
5588,42.730277,-73.761614,1632474000.0,1632524400.0
5589,42.866993,-73.731846,1632474000.0,1632520800.0
5590,42.214914,-73.878018,1632474000.0,1632524400.0
5591,40.644365,-74.273346,1632474000.0,1632524400.0
5592,40.893063,-74.206435,1632477600.0,1632528000.0
5593,40.791132,-74.233299,1632474000.0,1632524400.0
5594,44.999292,-73.329912,1632470400.0,1632524400.0
5596,40.555965,-74.29683,1632499200.0,1632524400.0
5597,40.714978,-74.252979,1632474000.0,1632520800.0
5598,43.302109,-73.638064,1632477600.0,1632542400.0
5599,40.569718,-74.291443,1632477600.0,1632531600.0
5600,40.661404,-74.265921,1632474000.0,1632524400.0
5601,42.469248,-73.815916,1632474000.0,1632524400.0
5602,41.45758,-74.05729,1632481200.0,1632524400.0
5604,40.575377,-74.288704,1632474000.0,1632524400.0
5605,40.390632,-74.339504,1632475800.0,1632524400.0
5607,41.009459,-74.171927,1632472200.0,1632528000.0
5608,40.579567,-74.286299,1632474000.0,1632524400.0
5609,43.291444,-73.636654,1632474000.0,1632528000.0
5610,40.659796,-74.263913,1632474000.0,1632526200.0
5611,42.783614,-73.743689,1632474000.0,1632524400.0
5612,41.099759,-74.14683,1632470400.0,1632538800.0
5613,40.915505,-74.194484,1632456000.0,1632524400.0
5614,40.815872,-74.220196,1632474000.0,1632524400.0
5615,42.631417,-73.775472,1632470400.0,1632528000.0
5616,40.536414,-74.295069,1632474000.0,1632524400.0
5617,40.772212,-74.230129,1632477600.0,1632524400.0
5619,42.374905,-73.831314,1632474000.0,1632524400.0
5620,40.940037,-74.184972,1632474000.0,1632524400.0
5621,41.526664,-74.033963,1632474000.0,1632528000.0
5622,40.926979,-74.187729,1632477600.0,1632520800.0
5623,42.652649,-73.767795,1632474000.0,1632538800.0
5625,39.433731,-74.609704,1632474000.0,1632535200.0
5626,40.303442,-74.357019,1632474000.0,1632529800.0
5627,40.842077,-74.208302,1632474000.0,1632524400.0
5628,40.902024,-74.191182,1632477600.0,1632528000.0
5629,40.985618,-74.168828,1632474000.0,1632528000.0
5630,41.477562,-74.042079,1632474000.0,1632542400.0
5632,40.556667,-74.283257,1632474000.0,1632524400.0
5633,40.874062,-74.197564,1632474000.0,1632535200.0
5634,40.811344,-74.21403,1632474000.0,1632524400.0
5636,40.689012,-74.245951,1632470400.0,1632528000.0
5637,40.862953,-74.19738,1632481200.0,1632517200.0
5638,40.633383,-74.258467,1632475800.0,1632528000.0
5639,42.654602,-73.759132,1632475800.0,1632519000.0
5641,40.644813,-74.253799,1632474000.0,1632524400.0
5643,42.652322,-73.757621,1632481200.0,1632520800.0
5644,40.480125,-74.297891,1632470400.0,1632528000.0
5645,40.515706,-74.288063,1632474000.0,1632524400.0
5649,40.575574,-74.270957,1632474000.0,1632524400.0
5651,42.673088,-73.75014,1632474000.0,1632524400.0
5654,40.608636,-74.259557,1632474000.0,1632524400.0
5655,39.264847,-74.64714,1632474000.0,1632528000.0
5662,42.650941,-73.751692,1632475800.0,1632519000.0
5663,43.315713,-73.609724,1632474000.0,1632528000.0
5664,41.065863,-74.134681,1632474000.0,1632528000.0
5665,41.433789,-74.039309,1632474000.0,1632528000.0
5667,40.915398,-74.173068,1632477600.0,1632520800.0
5669,40.458202,-74.295131,1632474000.0,1632524400.0
5670,40.93676,-74.16569,1632474000.0,1632524400.0
5672,40.919047,-74.169803,1632477600.0,1632517200.0
5673,40.451106,-74.29544,1632488400.0,1632535200.0
5674,40.90875,-74.17127,1632477600.0,1632524400.0
5675,41.064925,-74.1289,1632474000.0,1632524400.0
5676,40.894992,-74.173474,1632474000.0,1632542400.0
5677,40.915749,-74.167841,1632474000.0,1632528000.0
5678,41.70049,-73.967004,1632474000.0,1632528000.0
5679,40.790894,-74.200757,1632474000.0,1632524400.0
5680,41.711778,-73.964088,1632472200.0,1632528000.0
5682,42.902618,-73.68874,1632474000.0,1632524400.0
5684,40.87257,-74.178114,1632477600.0,1632524400.0
5686,41.114771,-74.113928,1632474000.0,1632524400.0
5687,42.64193,-73.743872,1632474000.0,1632528000.0
5688,41.062661,-74.125917,1632474000.0,1632524400.0
5689,40.484789,-74.280922,1632474000.0,1632524400.0
5691,40.752378,-74.207983,1632472200.0,1632528000.0
5693,40.564472,-74.257206,1632474000.0,1632524400.0
5695,42.682232,-73.732051,1632474000.0,1632520800.0
5696,26.683874,-80.292289,1632474000.0,1632535200.0
5697,40.639406,-74.23568,1632488400.0,1632535200.0
5698,40.711304,-74.216018,1632474000.0,1632524400.0
5699,40.649752,-74.232421,1632474000.0,1632538800.0
5701,40.376054,-74.30664,1632470400.0,1632528000.0
5702,40.936266,-74.154002,1632477600.0,1632528000.0
5703,40.402377,-74.298679,1632474000.0,1632538800.0
5705,40.508418,-74.267706,1632474000.0,1632524400.0
5706,40.253517,-74.338576,1632474000.0,1632528000.0
5707,41.030028,-74.127198,1632474000.0,1632524400.0
5708,40.853403,-74.173744,1632474000.0,1632528000.0
5709,40.519714,-74.263697,1632474000.0,1632524400.0
5711,40.98501,-74.138155,1632474000.0,1632524400.0
5712,41.112331,-74.104278,1632474000.0,1632524400.0
5713,40.592908,-74.241189,1632474000.0,1632535200.0
5714,40.31031,-74.319325,1632474000.0,1632529800.0
5715,40.670322,-74.219866,1632475800.0,1632526200.0
5717,40.356572,-74.304706,1632474000.0,1632535200.0
5718,41.986556,-73.881627,1632472200.0,1632535200.0
5719,40.797279,-74.182402,1632477600.0,1632528000.0
5720,40.778842,-74.187236,1632474000.0,1632528000.0
5721,40.672285,-74.214171,1632474000.0,1632538800.0
5722,42.773856,-73.698129,1632470400.0,1632538800.0
5723,26.93426,-80.13029,1632477600.0,1632528000.0
5724,40.339706,-74.305152,1632474000.0,1632524400.0
5725,40.948695,-74.138399,1632474000.0,1632524400.0
5726,40.907313,-74.149133,1632477600.0,1632524400.0
5728,41.762737,-73.930696,1632474000.0,1632531600.0
5730,39.326915,-74.598249,1632474000.0,1632528000.0
5732,40.740099,-74.192705,1632474000.0,1632535200.0
5733,43.285192,-73.586266,1632474000.0,1632528000.0
5736,40.866515,-74.157572,1632474000.0,1632528000.0
5737,42.730445,-73.703397,1632470400.0,1632524400.0
5738,40.888081,-74.151433,1632474000.0,1632524400.0
5739,26.81123,-80.19861,1632474000.0,1632535200.0
5741,40.878856,-74.152432,1632474000.0,1632524400.0
5742,40.962363,-74.130187,1632475800.0,1632528000.0
5744,40.922399,-74.1404,1632474000.0,1632524400.0
5745,41.010981,-74.116916,1632474000.0,1632528000.0
5746,40.780166,-74.175751,1632474000.0,1632528000.0
5747,40.841306,-74.159241,1632474000.0,1632524400.0
5748,40.802779,-74.169517,1632474000.0,1632528000.0
5750,42.734313,-73.696461,1632474000.0,1632524400.0
5752,40.309,-74.303,1632474000.0,1632528000.0
5753,40.980242,-74.120229,1632474000.0,1632528000.0
5756,40.931477,-74.132161,1632475800.0,1632524400.0
5758,40.709786,-74.189727,1632477600.0,1632528000.0
5760,42.728936,-73.690961,1632474000.0,1632524400.0
5761,40.876836,-74.141653,1632474000.0,1632524400.0
5762,40.528422,-74.235091,1632477600.0,1632535200.0
5763,41.704255,-73.928506,1632477600.0,1632520800.0
5765,40.754649,-74.172199,1632474000.0,1632528000.0
5766,42.6042,-73.71573,1632474000.0,1632528000.0
5769,39.960495,-74.392421,1632470400.0,1632528000.0
5770,40.653921,-74.197941,1632474000.0,1632528000.0
5771,40.52735,-74.23197,1632475800.0,1632526200.0
5772,40.783413,-74.162165,1632474000.0,1632531600.0
5774,42.785092,-73.673028,1632474000.0,1632524400.0
5775,40.938938,-74.120315,1632472200.0,1632528000.0
5776,40.828068,-74.149574,1632474000.0,1632538800.0
5777,40.73742,-74.172762,1632477600.0,1632520800.0
5778,40.903909,-74.12753,1632474000.0,1632528000.0
5779,42.699908,-73.689431,1632474000.0,1632524400.0
5780,26.66389,-80.268593,1632477600.0,1632522600.0
5782,40.737921,-74.170986,1632474000.0,1632538800.0
5783,40.735307,-74.171623,1632477600.0,1632520800.0
5784,40.7437,-74.16926,1632477600.0,1632517200.0
5785,26.967413,-80.086737,1632474000.0,1632528000.0
5786,40.933389,-74.118469,1632474000.0,1632528000.0
5787,40.548538,-74.221809,1632474000.0,1632538800.0
5788,41.665078,-73.929622,1632474000.0,1632520800.0
5790,40.456616,-74.246294,1632475800.0,1632524400.0
5791,41.740296,-73.910137,1632477600.0,1632524400.0
5793,42.645909,-73.697786,1632474000.0,1632535200.0
5794,40.241584,-74.304517,1632472200.0,1632528000.0
5795,40.43036,-74.251171,1632474000.0,1632535200.0
5796,42.620497,-73.702105,1632474000.0,1632528000.0
5797,40.885097,-74.127188,1632474000.0,1632528000.0
5798,39.381792,-74.554784,1632474000.0,1632528000.0
5799,40.745334,-74.164196,1632474000.0,1632528000.0
5800,40.952445,-74.108103,1632474000.0,1632528000.0
5802,40.812233,-74.145219,1632474000.0,1632528000.0
5803,40.758184,-74.15945,1632488400.0,1632535200.0
5806,40.734504,-74.165541,1632477600.0,1632520800.0
5807,40.735219,-74.165308,1632477600.0,1632513600.0
5808,42.738629,-73.673405,1632474000.0,1632524400.0
5809,40.69048,-74.17712,1632475800.0,1632542400.0
5810,40.691214,-74.176898,1632474000.0,1632535200.0
5812,40.734679,-74.164595,1632474000.0,1632492000.0
5813,42.706704,-73.679211,1632474000.0,1632524400.0
5815,36.052244,-75.684866,1632474000.0,1632524400.0
5817,40.722529,-74.164921,1632477600.0,1632524400.0
5818,43.857746,-73.438943,1632474000.0,1632528000.0
5821,40.733616,-74.161375,1632475800.0,1632519000.0
5823,40.811047,-74.140366,1632474000.0,1632528000.0
5824,26.709516,-80.229543,1632474000.0,1632531600.0
5825,40.784452,-74.146814,1632474000.0,1632528000.0
5826,40.875748,-74.122229,1632474000.0,1632524400.0
5827,40.893558,-74.117167,1632474000.0,1632528000.0
5828,40.842207,-74.130871,1632474000.0,1632524400.0
5829,41.72505,-73.903919,1632483000.0,1632510000.0
5832,39.278837,-74.577793,1632474000.0,1632528000.0
5833,40.521733,-74.216854,1632474000.0,1632524400.0
5834,40.729475,-74.159674,1632477600.0,1632524400.0
5835,26.935047,-80.093106,1632474000.0,1632538800.0
5836,41.644172,-73.922287,1632472200.0,1632528000.0
5837,40.760942,-74.150897,1632474000.0,1632524400.0
5839,40.740051,-74.155877,1632474000.0,1632524400.0
5840,42.783651,-73.655146,1632474000.0,1632524400.0
5842,26.67273,-80.24821,1632474000.0,1632538800.0
5843,41.186652,-74.036171,1632474000.0,1632528000.0
5844,41.559755,-73.941113,1632474000.0,1632528000.0
5845,39.39407,-74.539235,1632474000.0,1632524400.0
5846,41.510076,-73.952868,1632477600.0,1632520800.0
5847,40.58929,-74.194038,1632475800.0,1632526200.0
5848,40.924333,-74.103636,1632474000.0,1632524400.0
5850,40.542811,-74.206494,1632475800.0,1632483000.0
5851,41.057784,-74.068018,1632477600.0,1632524400.0
5852,40.868433,-74.117934,1632474000.0,1632524400.0
5853,40.661045,-74.173179,1632477600.0,1632524400.0
5854,41.696228,-73.90345,1632477600.0,1632528000.0
5855,26.63872,-80.263747,1632474000.0,1632517200.0
5857,40.854353,-74.118843,1632474000.0,1632535200.0
5858,40.559419,-74.197728,1632474000.0,1632481200.0
5862,40.788122,-74.133181,1632470400.0,1632524400.0
5865,40.439889,-74.22645,1632474000.0,1632538800.0
5866,41.220703,-74.016603,1632474000.0,1632535200.0
5867,41.126266,-74.041088,1632474000.0,1632538800.0
5870,40.897672,-74.099939,1632474000.0,1632542400.0
5871,40.243389,-74.279377,1632474000.0,1632528000.0
5872,41.102199,-74.045155,1632474000.0,1632524400.0
5874,40.836789,-74.113435,1632474000.0,1632524400.0
5875,40.879414,-74.102012,1632474000.0,1632524400.0
5876,39.408533,-74.520404,1632474000.0,1632528000.0
5878,40.863738,-74.105754,1632474000.0,1632535200.0
5879,42.278276,-73.750847,1632474000.0,1632524400.0
5880,39.389856,-74.524451,1632474000.0,1632528000.0
5881,42.579666,-73.680866,1632477600.0,1632524400.0
5882,39.46685,-74.499405,1632474000.0,1632528000.0
5883,26.882318,-80.104516,1632474000.0,1632531600.0
5884,40.92473,-74.085686,1632474000.0,1632524400.0
5885,40.532409,-74.191749,1632474000.0,1632524400.0
5886,42.746076,-73.641685,1632474000.0,1632524400.0
5887,40.334435,-74.245543,1632474000.0,1632524400.0
5889,39.429671,-74.508498,1632474000.0,1632528000.0
5890,40.304406,-74.253568,1632474000.0,1632524400.0
5891,40.857993,-74.101304,1632474000.0,1632506400.0
5892,40.626583,-74.163771,1632475800.0,1632528000.0
5893,40.842578,-74.104436,1632474000.0,1632528000.0
5894,41.370575,-73.965135,1632474000.0,1632528000.0
5895,41.418749,-73.952587,1632477600.0,1632524400.0
5896,40.867165,-74.096278,1632483000.0,1632510000.0
5898,26.708607,-80.203236,1632474000.0,1632538800.0
5899,41.200336,-74.008181,1632474000.0,1632524400.0
5900,41.590135,-73.908699,1632474000.0,1632528000.0
5901,40.986196,-74.063749,1632474000.0,1632528000.0
5902,42.697394,-73.646176,1632470400.0,1632524400.0
5903,40.957485,-74.069057,1632481200.0,1632533400.0
5904,40.397075,-74.221373,1632477600.0,1632531600.0
5905,40.82783,-74.103291,1632470400.0,1632524400.0
5907,40.583546,-74.168532,1632483000.0,1632531600.0
5909,40.863433,-74.091726,1632474000.0,1632528000.0
5910,43.414547,-73.48957,1632474000.0,1632524400.0
5911,40.587896,-74.165574,1632474000.0,1632528000.0
5912,40.590941,-74.16465,1632474000.0,1632528000.0
5914,42.551489,-73.674356,1632474000.0,1632524400.0
5915,40.934187,-74.071248,1632474000.0,1632499200.0
5916,40.611855,-74.157499,1632475800.0,1632528000.0
5917,40.820307,-74.100487,1632474000.0,1632524400.0
5918,40.883326,-74.083545,1632474000.0,1632524400.0
5920,40.719969,-74.125887,1632474000.0,1632535200.0
5921,41.702098,-73.871235,1632474000.0,1632528000.0
5922,40.57615,-74.1645,1632477600.0,1632524400.0
5923,40.220573,-74.263422,1632474000.0,1632528000.0
5924,40.82413,-74.096587,1632488400.0,1632535200.0
5925,40.918622,-74.07094,1632488400.0,1632520800.0
5926,40.909924,-74.072887,1632477600.0,1632520800.0
